0,1
1241546659101892610,0.43333333333333335
1241546978233708544,0
1241547284481019905,0.5
1241547393813884928,0.15416666666666667
1241547402252890112,0.15416666666666667
1241548268062085120,-0.05
1241549212707246081,0
1241549296127836160,0.012121212121212116
1241549307615961088,0
1241550281432801281,0.4065340909090909
1241551023929524224,-0.16666666666666666
1241551064576360450,0.5736111111111112
1241552235026436096,0.13636363636363635
1241553640696971264,-0.009943181818181823
1241553715154354176,0
1241553812525064192,0
1241555695599669248,-0.5
1241555784128921609,0
1241556160475549696,0.4481481481481482
1241556481117491200,-0.43103841145833344
1241556550482907138,-1
1241556998346485763,0.06818181818181818
1241557087932616711,0
1241558068497793024,0
1241558145916428288,0.11481481481481481
1241558589715742720,0
1241558857270296581,-0.75
1241559270212145157,0
1241560757336182786,0
1241560844044914688,-1
1241561328294088704,0
1241561916159516672,0
1241562376375341056,0.35
1241562508541997056,0
1241562598329516032,0
1241563785078374403,-0.125
1241564362973818880,0.10208333333333333
1241564391486734338,0.11145833333333333
1241564500932911105,0
1241564664275841025,0.5
1241565320558424064,0
1241565889897680897,0.3
1241566380115275776,0
1241566405037867008,0
1241566812715786242,0.25
1241567306641276929,0
1241567478012133376,0.09166666666666667
1241567703321776128,0.03522727272727272
1241568315073540096,0.3125
1241568838166237184,0.5
1241568863055216641,0.5
1241568922316480512,0.2
1241569079074291712,0
1241569359023288322,0
1241570553061728257,0.1361111111111111
1241570603167072256,0.5333333333333333
1241571822946209795,0
1241572141444759553,0.5
1241572152240988161,-0.5
1241572345669660672,0.16535714285714287
1241574419102924800,0
1241574462153265152,-0.037500000000000006
1241574991675580416,-0.037500000000000006
1241575221099986944,0.24999999999999997
1241575281049178114,-0.2318181818181818
1241575345821753345,-0.15000000000000002
1241575407251488768,0.16666666666666666
1241575426314600449,0.5
1241575492500815872,0.3130952380952381
1241575607332491269,0.13636363636363635
1241575851675787264,0.2708333333333333
1241576255734132738,-0.15625
1241576806903353351,-0.01611111111111112
1241577036205961219,0
1241577521541496833,0.25
1241577635798495233,0.5
1241578464081305608,0.6
1241578687834849280,0
1241578818458058752,0.7333333333333334
1241578865618812931,-0.16666666666666666
1241578890843348992,0
1241579134578458626,-0.1
1241579230221271046,-0.7571428571428571
1241579636917596161,0.43409090909090914
1241579937976463360,-0.125
1241580224632041479,-0.08500744047619052
1241580688735793152,0.30833333333333335
1241581394465341440,-0.7571428571428571
1241581948604219392,-0.15000000000000002
1241582341660856321,0.1
1241582948761165829,0.16818181818181818
1241583217536307201,0
1241583254840340480,0.3
1241583953116626946,0.17045454545454544
1241585106311090176,0.4
1241585138531807232,0
1241585240704987137,-0.21212121212121213
1241585607249403910,0.35
1241586392519639041,0.23712121212121215
1241586722233700352,0.5
1241586896146440193,-0.4
1241587012248965121,0.03511904761904762
1241587112228651009,-0.1159090909090909
1241587974426378240,0.5
1241589304322818050,0.2
1241589314535874561,0.41859375
1241590327720448000,-1
1241590578778963968,0
1241591478524284928,0.02888888888888888
1241591534740439045,0
1241591797450600448,0
1241591830321532929,0.5
1241592153177878530,-0.10282118055555559
1241592153224118272,0
1241592413082259456,0
1241592932601401344,0.6000000000000001
1241593206023827459,-0.022222222222222227
1241593483074457601,0.3
1241593569296687104,0.53625
1241593576305369088,-0.1
1241594297742434304,-0.12916666666666668
1241595034883043329,0.35
1241595189686349825,0.15
1241596937956188160,0.4
1241596995510439937,0.037500000000000006
1241597374679543808,-0.06666666666666668
1241597411849580544,0.65
1241597915023507456,-0.05
1241598385414692865,0.2
1241598939515805698,0
1241598954048872448,-0.1
1241599194734919682,-0.1
1241599559337414657,0.3
1241600468641624065,0
1241601106733600768,0
1241602122594074624,0.5
1241603199783645185,0
1241603793864843264,-0.05
1241604243754070016,0
1241605559239036928,0
1241605706601635840,0.2
1241605955307155456,-0.4
1241606515389276160,0.35
1241606749091762178,0
1241606819161784320,0
1241607674866872320,0.45
1241607713101975553,0.10977272727272727
1241607864747163648,0.5
1241608082330923008,0.09523809523809523
1241608704132288512,0
1241608980931031041,-0.25
1241609260275871744,0.2
1241610288014778370,0.2
1241610898017415168,0
1241610965168332800,0.25
1241611140054036482,0
1241611632448606208,0
1241612022086807552,0
1241612870942687234,0.39999999999999997
1241613591003844610,0.5
1241614393831546882,0.625
1241614520159789057,0.032467532467532464
1241615077431808005,0.5
1241615370458464256,0.5
1241615991995580416,0
1241617072054054912,0.11666666666666667
1241617112722034688,-0.2736111111111111
1241617373230227456,-0.09598214285714285
1241617529572818944,0.855
1241617657193017344,0
1241618365992624128,-0.4652777777777777
1241619535523971073,0.51875
1241619888642256897,-0.240234375
1241620521797681152,0.6
1241620545281630208,0
1241621573619970055,0.3
1241621716960452608,-0.18055555555555558
1241622372047818757,0.425
1241622738248368129,0
1241625719677034496,0.3
1241626034937552896,0.2198412698412698
1241626411896635392,-0.19999999999999998
1241626463922765824,0
1241626470948261890,0.36363636363636365
1241626531425746944,0
1241626788477820930,0.13999999999999999
1241627285289132032,0.5056818181818182
1241627913348419584,-0.19999999999999998
1241629115771490304,-0.20833333333333334
1241629271761793024,0
1241629933979357184,0.3125
1241631051111206912,-0.3
1241631487579095041,0
1241631580700868608,0
1241631946330996738,0.2339393939393939
1241632065445036032,0
1241632818939265026,0
1241632876480913409,0
1241633677999775744,0.5
1241634247087136769,0
1241634421721018368,0
1241634536913600512,0
1241634583512322049,0
1241634614600491008,0
1241634874919989248,0
1241635153937674242,0
1241635238608060416,0.425
1241635312817909760,0.3571428571428571
1241635500047437831,-0.1
1241637126002872320,0.5
1241637331817435136,0.2
1241637400109109248,0.25
1241637905673736192,0
1241638039924822016,0
1241640178231513089,0.25
1241640592842645505,0.5
1241642392203165696,0.2
1241642813336555521,0.14285714285714288
1241643456528818176,0.65
1241643805759156224,0.10000000000000002
1241643814735011841,0
1241644451459629057,0.25
1241644553456640000,0.03333333333333333
1241644706045595648,0.25
1241645264374345729,0.2785714285714286
1241645513465872384,0
1241645826784612352,0.04375000000000001
1241646276296441858,0.25
1241646850957922304,0
1241647011578994694,0.2588888888888889
1241647114813345793,0.25
1241647123830980608,0.25
1241648323750014978,0.18227272727272723
1241648405283131398,0
1241648984667697152,0.2
1241649341997203456,0.2547619047619048
1241649526806663171,0
1241650642290171910,0.25
1241651251390984192,0.2
1241652713714221056,0.5
1241653162022522880,0.05
1241653326481182725,0.08333333333333334
1241653543947378689,0.4
1241653580379144192,0
1241653701439369216,0.12000000000000002
1241653847384260609,-0.25
1241654442547707904,0.2109375
1241655525986664448,-0.09999999999999999
1241657490997198848,0.04444444444444445
1241657868929118208,0.7
1241658819014529027,0
1241659662728138752,0.8
1241659753543028737,0
1241660578558599168,1
1241661163957411842,0
1241661728703864833,0.13636363636363635
1241664690385805314,0
1241665412682723328,-0.23055555555555554
1241665608120320001,0
1241666369017589764,-0.1
1241666516006965248,0
1241666769552621575,0
1241668597316874240,0
1241669594739281924,0.19999999999999998
